section,key,context,source,description,notes,placeholders,screenshot,references,translation,status,previous_source,source_hash
strings,PowerRoot.InfoInverseNttProfile,"Lũy thừa và căn — nhập dữ liệu, kết quả và lời giải.","• Inverse NTT:
  Local/cache SIMD stages: {0} giây
    L3-local SIMD stages (+ 2×L3 bridge khi bật): {1} giây
    L2-local SIMD stages: {2} giây
    L1 fused stages (stage-pair/radix-4): {3} giây
      Packed 8+16: {4} giây
      Generic stage-pair/single: {5} giây
      Radix-4 tail: {6} giây
  Global cached scalar stages: {7} giây
  Global uncached scalar stages: {8} giây
  Final prefix + normalization: {9} giây
  Setup/other: {10} giây",,,"{0}: Cần bổ sung ý nghĩa và ví dụ cho biến này.
{1}: Cần bổ sung ý nghĩa và ví dụ cho biến này.
{2}: Cần bổ sung ý nghĩa và ví dụ cho biến này.
{3}: Cần bổ sung ý nghĩa và ví dụ cho biến này.
{4}: Cần bổ sung ý nghĩa và ví dụ cho biến này.
{5}: Cần bổ sung ý nghĩa và ví dụ cho biến này.
{6}: Cần bổ sung ý nghĩa và ví dụ cho biến này.
{7}: Cần bổ sung ý nghĩa và ví dụ cho biến này.
{8}: Cần bổ sung ý nghĩa và ví dụ cho biến này.
{9}: Cần bổ sung ý nghĩa và ví dụ cho biến này.
{10}: Cần bổ sung ý nghĩa và ví dụ cho biến này.",,Views/PowerRootView.xaml.cs:4145,,untranslated,,dbcb943034075e867863f615777326ab4637d077887bb6524720fb2f82923b5b
strings,PowerRoot.InfoNttPostProfile,"Lũy thừa và căn — nhập dữ liệu, kết quả và lời giải.",• Hậu xử lý NTT: nhân điểm {0} giây; CRT {1} giây; carry {2} giây,,,"{0}: Cần bổ sung ý nghĩa và ví dụ cho biến này.
{1}: Cần bổ sung ý nghĩa và ví dụ cho biến này.
{2}: Cần bổ sung ý nghĩa và ví dụ cho biến này.",,Views/PowerRootView.xaml.cs:4174,,untranslated,,824e1beca7a48e47c706e8972752817d1cc8bb21e51df72de2c9763c38f12943
strings,PowerRoot.Copied,"Lũy thừa và căn — nhập dữ liệu, kết quả và lời giải.",Đã sao chép,,,,,"Services/ResultClipboardService.cs:35
Views/PowerRootView.xaml.cs:2014
Views/PowerRootView.xaml.cs:4555",,untranslated,,8dcb8395ee394af1e041c52d337e53555ad4014ccf1054bcbd1b077b17d8943d
strings,PowerRoot.ExportPreparing,"Lũy thừa và căn — nhập dữ liệu, kết quả và lời giải.",Đang tạo TXT…,,,,,Views/PowerRootView.xaml.cs:4634,,untranslated,,b69f77e88c22185137c44dec37e7f06f1a290d4c2f6cadc531d862cb373d05dc
strings,PowerRoot.ExportPreparingProgress,"Lũy thừa và căn — nhập dữ liệu, kết quả và lời giải.",Đang tạo dữ liệu TXT… {0}%,,,{0}: Cần bổ sung ý nghĩa và ví dụ cho biến này.,,,,untranslated,,c28e0745187c3ec34873547a0fd0e840d0b597c9c964360a06ca31ffef634cf0
strings,PowerRoot.ExportStepPreparing,"Lũy thừa và căn — nhập dữ liệu, kết quả và lời giải.",Đang tạo dữ liệu TXT • {0}% • xử lý khối {1}/{2},,,"{0}: Cần bổ sung ý nghĩa và ví dụ cho biến này.
{1}: Cần bổ sung ý nghĩa và ví dụ cho biến này.
{2}: Cần bổ sung ý nghĩa và ví dụ cho biến này.",,Views/PowerRootView.xaml.cs:5501,,untranslated,,576290953f090e3b38a80699d618828f6a29afaf354d01837725e475b362a6a9
strings,PowerRoot.ExportStepSplitting,"Lũy thừa và căn — nhập dữ liệu, kết quả và lời giải.",Đang tạo dữ liệu TXT • {0}% • xử lý khối {1}/{2},,,"{0}: Cần bổ sung ý nghĩa và ví dụ cho biến này.
{1}: Cần bổ sung ý nghĩa và ví dụ cho biến này.
{2}: Cần bổ sung ý nghĩa và ví dụ cho biến này.",,Views/PowerRootView.xaml.cs:5508,,untranslated,,576290953f090e3b38a80699d618828f6a29afaf354d01837725e475b362a6a9
strings,PowerRoot.ExportStepWriting,"Lũy thừa và căn — nhập dữ liệu, kết quả và lời giải.",Đang tạo dữ liệu TXT • {0}% • xử lý khối {1}/{2},,,"{0}: Cần bổ sung ý nghĩa và ví dụ cho biến này.
{1}: Cần bổ sung ý nghĩa và ví dụ cho biến này.
{2}: Cần bổ sung ý nghĩa và ví dụ cho biến này.",,Views/PowerRootView.xaml.cs:5515,,untranslated,,576290953f090e3b38a80699d618828f6a29afaf354d01837725e475b362a6a9
strings,PowerRoot.ExportStepFinalizing,"Lũy thừa và căn — nhập dữ liệu, kết quả và lời giải.",Đang tạo dữ liệu TXT • {0}% • hoàn tất file tạm,,,{0}: Cần bổ sung ý nghĩa và ví dụ cho biến này.,,Views/PowerRootView.xaml.cs:5522,,untranslated,,d8e03a8bebae96574f10f2699aa8891bd651088d04dcbb178bef6694ec694d00
strings,PowerRoot.ExportSavingProgress,"Lũy thừa và căn — nhập dữ liệu, kết quả và lời giải.",Đang lưu file TXT… {0}%,,,{0}: Cần bổ sung ý nghĩa và ví dụ cho biến này.,,"Views/PowerRootView.xaml.cs:4742
Views/PowerRootView.xaml.cs:4971
Views/PowerRootView.xaml.cs:5113",,untranslated,,24af54558ced9960d42c1194feb21a0a203be4b25f894f438cef2f061b53ed91
strings,PowerRoot.ExportSuccess,"Lũy thừa và căn — nhập dữ liệu, kết quả và lời giải.",Đã lưu file TXT tại: {0} • dung lượng: {1},,,"{0}: Cần bổ sung ý nghĩa và ví dụ cho biến này.
{1}: Cần bổ sung ý nghĩa và ví dụ cho biến này.",,Views/PowerRootView.xaml.cs:4764,,untranslated,,d7ac6e936efb49635124c8671f8c48bf5f5a5634738f13791e5c681af305a8e4
strings,PowerRoot.ExportCanceled,"Lũy thừa và căn — nhập dữ liệu, kết quả và lời giải.",Đã dừng tạo file TXT.,,,,,"Views/PowerRootView.xaml.cs:4778
Views/PowerRootView.xaml.cs:4804",,untranslated,,b84c9a03fe2f3e699c8b333570f0b45089a9aa5fd01c5957c500979bc843cceb
strings,PowerRoot.ExportError,"Lũy thừa và căn — nhập dữ liệu, kết quả và lời giải.",Không thể xuất file TXT: {0},,,{0}: Cần bổ sung ý nghĩa và ví dụ cho biến này.,,"Views/PowerRootView.xaml.cs:4786
Views/PowerRootView.xaml.cs:4812",,untranslated,,9b8d31843a4b4eeaef9998cbd4e1bd56c4173bd720c2e3e92d96879b9ad51852
strings,PowerRoot.UnknownError,"Lũy thừa và căn — nhập dữ liệu, kết quả và lời giải.",Lỗi không xác định,,,,,Views/PowerRootView.xaml.cs:4789,,untranslated,,00736d00aa50adf114c25aded4f1a2bc75e805f759967793a235205680edb785
strings,App.Title,Tên và thông tin chung của ứng dụng.,Math Solver,,,,,"App.xaml.cs:31
App.xaml.cs:38
App.xaml.cs:48
AppShell.xaml:15",,untranslated,,12d0b72cc1665e196b2cccb974e42e75046e31732d34285e2c0b51631505371a
strings,About.PageTitle,Thông tin giới thiệu ứng dụng.,Giới thiệu,,,,,"AppShell.xaml.cs:518
Views/AboutPage.xaml:9
Views/SettingsMenuPage.xaml:362
Views/SettingsMenuPage.xaml.cs:755",,untranslated,,0c84d33fc96bd5f24acea4222a20b4011f64da1712c0fdca4f4c79d8d9aaea89
strings,About.HeaderTitle,Thông tin giới thiệu ứng dụng.,Giới thiệu,,,,,"AppShell.xaml.cs:518
Views/AboutPage.xaml:61
Views/SettingsMenuPage.xaml:362
Views/SettingsMenuPage.xaml.cs:755",,untranslated,,0c84d33fc96bd5f24acea4222a20b4011f64da1712c0fdca4f4c79d8d9aaea89
strings,About.Subtitle,Thông tin giới thiệu ứng dụng.,"Thông tin ứng dụng, tác giả và phiên bản",,,,,"Views/AboutPage.xaml:71
Views/SettingsMenuPage.xaml:367
Views/SettingsMenuPage.xaml.cs:760",,untranslated,,091e074a9c8d6ca144bc77a49ca13e10e70fc2242f2e656778df1418ed50236c
strings,About.Back.Accessibility,Thông tin giới thiệu ứng dụng.,Quay lại,,,,,"Views/AboutPage.xaml:41
Views/HardwarePerformancePage.xaml:38
Views/SettingsPage.xaml:38",,untranslated,,6d79358229669d3b3cfb5af08564979b88774811b180c1ac7f1c30c5fa0a3834
strings,About.AppIcon.Accessibility,Thông tin giới thiệu ứng dụng.,Biểu tượng ứng dụng Math Solver,,,,,Views/AboutPage.xaml:118,,untranslated,,c4ad3b621591b9212421126bb3fe5f1a5e7b872a41795f1631726cda6c0d1426
strings,About.Description,Thông tin giới thiệu ứng dụng.,"Ứng dụng học tập và giải toán ưu tiên hoạt động ngoại tuyến, được xây dựng bằng .NET MAUI.",,,,,Views/AboutPage.xaml:144,,untranslated,,646cbd63aaa55910599dd8b2670eac280f7f78622de38e004ace4b2041bdaf9f
strings,About.InformationTitle,Thông tin giới thiệu ứng dụng.,Thông tin ứng dụng,,,,,Views/AboutPage.xaml:172,,untranslated,,bb589f99227f3be74ed02d9e864b901af2279f6e44b59b5749653dfcac2841b6
strings,About.AuthorLabel,Thông tin giới thiệu ứng dụng.,Tác giả,,,,,Views/AboutPage.xaml:185,,untranslated,,0ec4731b598b05f727cad91a4d0eb545666b5818d98722bde835868f02d2b5f8
strings,About.AuthorValue,Thông tin giới thiệu ứng dụng.,Quan Vu,,,,,Views/AboutPage.xaml:194,,untranslated,,23d93daa779d04b47534873551a6bde2a9af3461e0c076040a9ae1e4dc6a1e63
strings,About.VersionLabel,Thông tin giới thiệu ứng dụng.,Phiên bản,,,,,Views/AboutPage.xaml:199,,untranslated,,e055ec3544ac0822d0e6fba6d8fb9c013b7e061e09a3808743436c791d382dc9
strings,About.CopyrightLabel,Thông tin giới thiệu ứng dụng.,Copyright,,,,,Views/AboutPage.xaml:213,,untranslated,,8dfc77ab4089e09d4397e12306086c19767ffd4bbf6e239240bde83fe537a4a7
strings,About.CopyrightValue,Thông tin giới thiệu ứng dụng.,Copyright © 2026 Quan Vu,,,,,Views/AboutPage.xaml:222,,untranslated,,25543501149c5444e4c40d797c2dc8a96f9537de2296eade7d8ea77269048a29
strings,About.LicenseLabel,Thông tin giới thiệu ứng dụng.,Giấy phép,,,,,Views/AboutPage.xaml:228,,untranslated,,b609ade1aec51a2571dbd900988313eb592700c67fc92c40a40c0ed6d477295e
strings,About.LicenseValue,Thông tin giới thiệu ứng dụng.,GNU GPL v3,,,,,Views/AboutPage.xaml:237,,untranslated,,b0ed899cda57edd4498c201c5cefc4d05706626b6418487177bc4de8447ce514
strings,About.LinksTitle,Thông tin giới thiệu ứng dụng.,Dự án và ủng hộ,,,,,Views/AboutPage.xaml:262,,untranslated,,ea08e91304a1b923ead23f0f55409fea1300c1f9076bacfdccad9e279d6117a8
strings,About.GitHub.Accessibility,Thông tin giới thiệu ứng dụng.,Mở kho mã nguồn GitHub của Math Solver,,,,,"Views/AboutPage.xaml:280
Views/AboutPage.xaml:281",,untranslated,,bf2f339c867bfacac0a9610eaf6c66a80bc1351fb9241eb9de6ad7c867576f20
strings,About.KoFi.Accessibility,Thông tin giới thiệu ứng dụng.,Ủng hộ Math Solver qua Ko-fi,,,,,"Views/AboutPage.xaml:295
Views/AboutPage.xaml:296",,untranslated,,96b2832c5ea0d1afafe6d0b461f7a5d5177f3d6810d6c6fae53a3fd91a1dd081
strings,About.LinkErrorTitle,Thông tin giới thiệu ứng dụng.,Không thể mở liên kết,,,,,Views/AboutPage.xaml.cs:455,,untranslated,,21a04c1fe937e91b8e06df453c224b3fbdc67375453955c61e61fbe1bab262de
strings,About.LinkErrorMessage,Thông tin giới thiệu ứng dụng.,Hãy kiểm tra trình duyệt web mặc định rồi thử lại.,,,,,Views/AboutPage.xaml.cs:458,,untranslated,,f1e7190e958ff2ee827942f9b11d0f7995ad3e0e3967c44fa03bf31f45edd669
strings,Common.OK,Nhãn dùng chung — kiểm tra các vị trí sử dụng trước khi dịch.,OK,,,,,"Views/AboutPage.xaml.cs:461
Views/MathPuzzlePage.xaml.cs:2015
Views/SettingsPage.xaml.cs:882
Views/SettingsPage.xaml.cs:892",,untranslated,,565339bc4d33d72817b583024112eb7f5cdf3e5eef0252d6ec1b9c9a94e12bb3
strings,Common.Example,Nhãn dùng chung — kiểm tra các vị trí sử dụng trước khi dịch.,Ví dụ:,,,,,,,untranslated,,e410a7853ee1224905da25dc1c5df4573d4343723e495ecd792dfb5bea341507
strings,Common.Result,Nhãn dùng chung — kiểm tra các vị trí sử dụng trước khi dịch.,Kết quả,,,,,"Services/Core/FractionCalculationEngine.cs:547
Services/Core/FractionCalculationEngine.cs:599
Views/FindXView.xaml.cs:485
Views/GeometryCalculatorView.xaml:633",,untranslated,,43463f466f6c06c598f8c8a2e97d4abc7a8cb1ed27722c8366d709cd25e94bef
strings,Geometry.Area,"Hình học — đại lượng, công thức và kết quả.",Diện tích,,,,,"Services/Core/GeometryCalculationEngine.cs:39
Services/Core/GeometryCalculationEngine.cs:47
Services/Core/GeometryCalculationEngine.cs:64
Services/Core/GeometryCalculationEngine.cs:80",,untranslated,,a7549af3abf9ddf6e82376de580b00a76ffda706d00e4e8662f400beaa3e67a4
strings,Geometry.Perimeter,"Hình học — đại lượng, công thức và kết quả.",Chu vi,,,,,"Services/Core/GeometryCalculationEngine.cs:38
Services/Core/GeometryCalculationEngine.cs:46
Services/Core/GeometryCalculationEngine.cs:63
Services/Core/GeometryCalculationEngine.cs:79",,untranslated,,077093abd977a282c21575a5d0a2ed63438465d370c3debdc7bccf30e9271477
strings,Geometry.Plane,"Hình học — đại lượng, công thức và kết quả.",📐 Hình học mặt phẳng,,,,,"Services/Localization/LocalizationKeys.cs:120
Views/GeometryCalculatorView.xaml:94",,untranslated,,4352eb86f6914c4fbd7e4872420b87e4a6fdeededa752baaa3515d74b7454ee2
strings,Geometry.Solid,"Hình học — đại lượng, công thức và kết quả.",🧊 Hình học không gian,,,,,"Services/Localization/LocalizationKeys.cs:123
Views/GeometryCalculatorView.xaml:104",,untranslated,,37902f1798f87f9ae5c194ab8c9545946a3396fdbe9ab43143d753071a22fba7
strings,Geometry.Title,"Hình học — đại lượng, công thức và kết quả.",HÌNH HỌC,,,,,"Services/Localization/LocalizationKeys.cs:117
Views/GeometryCalculatorView.xaml:36",,untranslated,,bb5e35104bbe6831def616b9ebf4cb961ea978eddf0c09453e6d47a5a466a5fe
strings,Geometry.Volume,"Hình học — đại lượng, công thức và kết quả.",Thể tích,,,,,"Services/Core/GeometryCalculationEngine.cs:155
Services/Core/GeometryCalculationEngine.cs:165
Services/Core/GeometryCalculationEngine.cs:173
Services/Core/GeometryCalculationEngine.cs:339",,untranslated,,bd26d714ad2f656c8b7bd3e1012a00bb7e1324f8b835f93a1e57e6341ad944e0
strings,Language.English,Lựa chọn và quản lý ngôn ngữ.,Tiếng Anh,,,,,"Services/AppLanguageManager.cs:25
Services/Localization/LocalizationKeys.cs:102",,untranslated,,7ecaa5c26a0b1491fbb14e8c8f40ffd6666c25681093c937f53f387888e47e8b
strings,Language.Vietnamese,Lựa chọn và quản lý ngôn ngữ.,Tiếng Việt,,,,,"Services/AppLanguageManager.cs:21
Services/Localization/LocalizationKeys.cs:99",,untranslated,,690829f87a103acd5eb5734b27b86ca2fc994ea6cabf6c18285130906fed8419
strings,Numbers.Decimal,Tên gọi và cách biểu diễn số.,🔣 Số thập phân,,,,,"Views/AverageView.xaml:62
Views/CalculationPage.xaml:382
Views/FindXView.xaml:180
Views/GeometryCalculatorView.xaml:201",,untranslated,,dca079a632548efe2889d60939393000208263725ffc9871706b7b53244c956a
strings,Numbers.Integer,Tên gọi và cách biểu diễn số.,🔢 Số nguyên,,,,,"Views/AverageView.xaml:53
Views/CalculationPage.xaml:373
Views/FindXView.xaml:171
Views/GeometryCalculatorView.xaml:194",,untranslated,,e07510cba2a2f61983e91265ee0f22916d66c2694d52ad8b876661a7621c9bdb
strings,Settings.Language,Cài đặt ứng dụng.,Ngôn ngữ,,,,,"Services/Localization/LocalizationKeys.cs:41
Views/SettingsMenuPage.xaml:274
Views/SettingsPage.xaml:834",,untranslated,,f1231b2c9aa2f32e85ee8d0a9fa790fb8fb01339f279e632a847b86db7721133
strings,Tabs.Formulas,Tên các mục điều hướng chính của ứng dụng.,Công thức,,,,,"AppShell.xaml:129
AppShell.xaml.cs:1249
Services/Localization/LocalizationKeys.cs:17",,untranslated,,7e69bec11423edf66e5ed021ff20919aec9d9e72b6b971af8831c4590603c7db
strings,Tabs.Solve,Tên các mục điều hướng chính của ứng dụng.,Giải toán,,,,,"AppShell.xaml:115
AppShell.xaml.cs:1239
Services/Localization/LocalizationKeys.cs:11",,untranslated,,105478df14f3983da884647871965e24be916d2be90ad563c7856c31013bad0f
strings,Tabs.TimesTables,Tên các mục điều hướng chính của ứng dụng.,Cửu chương,,,,,"AppShell.xaml:136
AppShell.xaml.cs:1254
Services/Localization/LocalizationKeys.cs:20
Views/MultiplicationTablePage.xaml:8",,untranslated,,98bff0478fa348e907a88bddf9069b1b608d7ee9fa408f1d63f3035626678566
strings,TimesTables.Title,Bảng cửu chương — học phép nhân và chia.,BẢNG CỬU CHƯƠNG,,,,,Views/MultiplicationTablePage.xaml:172,,untranslated,,7bb3297217d1b20689779b61b21634d192de672e4853b6c88e40bae398be44e6
strings,TimesTables.Subtitle,Bảng cửu chương — học phép nhân và chia.,Bảng nhân và bảng chia từ 1 đến 20,,,,,Views/MultiplicationTablePage.xaml:179,,untranslated,,4619baa07a100afd58356c595029eaefcaf6395fcbcd6a4914017981890829d4
strings,TimesTables.ChooseTypeTitle,Bảng cửu chương — học phép nhân và chia.,1. Chọn loại bảng,,,,,Views/MultiplicationTablePage.xaml:192,,untranslated,,f549cc8462f38697237deaec2012818d719003901618665405cc1127bda847bc
strings,TimesTables.ChooseTypeDescription,Bảng cửu chương — học phép nhân và chia.,Chọn bảng nhân hoặc bảng chia.,,,,,Views/MultiplicationTablePage.xaml:196,,untranslated,,9d0149a6884f53de893480252cb39b306145a0fb86994facbe58482dedf8e2c7
strings,TimesTables.MultiplyButton,Bảng cửu chương — học phép nhân và chia.,×  Bảng nhân,,,,,Views/MultiplicationTablePage.xaml:211,,untranslated,,36f15bad72c519f49852082451d90ee96dc733bb367051ce0bd59695211b6591
strings,TimesTables.DivideButton,Bảng cửu chương — học phép nhân và chia.,÷  Bảng chia,,,,,Views/MultiplicationTablePage.xaml:223,,untranslated,,5fde390c9f2e34cb65cdfea3702aa673d30c6fa0e6ca2e602f8511f53b6bd05a
strings,TimesTables.RangeTitle,Bảng cửu chương — học phép nhân và chia.,2. Phạm vi hiển thị,,,,,Views/MultiplicationTablePage.xaml:238,,untranslated,,e8e2fb768127bac75178acdf24de7805ce00d85bbc8d87a0e1d8aba00221c75d
strings,TimesTables.RangeDescription,Bảng cửu chương — học phép nhân và chia.,"Chọn nhóm cơ bản, nâng cao hoặc hiển thị toàn bộ.",,,,,Views/MultiplicationTablePage.xaml:242,,untranslated,,944111116b01279585ff0aaf28892e1a38ed969f1208077707e3cff52cf728c2
strings,TimesTables.Range1To10Title,Bảng cửu chương — học phép nhân và chia.,Bảng 1 – 10,,,,,Views/MultiplicationTablePage.xaml:270,,untranslated,,5ba54165ded396ad00d20dccfb2fd13a8956c3ec1db39ccd219a99fbee5b8874
strings,TimesTables.Range1To10Subtitle,Bảng cửu chương — học phép nhân và chia.,10 bảng cơ bản,,,,,Views/MultiplicationTablePage.xaml:276,,untranslated,,d8c33a9c2c3feedcc3e928ddc80d8f55f06e7240c0744e5172fe29f6051d60da
strings,TimesTables.Range11To20Title,Bảng cửu chương — học phép nhân và chia.,Bảng 11 – 20,,,,,Views/MultiplicationTablePage.xaml:304,,untranslated,,b136f69fd361a5e428191e1d0bffa4cfafb20b74a16c2ff65e4c4d49bac093e4
strings,TimesTables.Range11To20Subtitle,Bảng cửu chương — học phép nhân và chia.,10 bảng nâng cao,,,,,Views/MultiplicationTablePage.xaml:310,,untranslated,,86c961a0c104d3bddac56891b4d22af814b8ea974bad08b37917cd581f8c504b
strings,TimesTables.RangeAllTitle,Bảng cửu chương — học phép nhân và chia.,Tất cả 1 – 20,,,,,Views/MultiplicationTablePage.xaml:338,,untranslated,,edae0f08ecf877ad0ea84c6e6c46eb43bd434ed174901febda9ae9d4584b0f71
strings,TimesTables.RangeAllSubtitle,Bảng cửu chương — học phép nhân và chia.,Hiển thị đầy đủ 20 bảng,,,,,Views/MultiplicationTablePage.xaml:344,,untranslated,,120a723d3350e0629eabdb5037be6fc9b6b16ff9e7b0af7a459ad1a7d3d9fbfe
strings,TimesTables.ListTitle,Bảng cửu chương — học phép nhân và chia.,3. Danh sách bảng cửu chương,,,,,Views/MultiplicationTablePage.xaml:374,,untranslated,,f4c356a3f3785c18806fb8f1d3927e3ae7a92b311388dacf446491f938ff6ebf
